timestamp_utc,timestamp_ist,open,high,low,close,tick_count,average_spread
2026-07-14 05:34:00,2026-07-14 11:04:00,4030.055,4030.265,4028.1,4028.62,446,0.784
2026-07-14 05:35:00,2026-07-14 11:05:00,4028.605,4030.54,4028.195,4029.555,438,0.753
2026-07-14 05:36:00,2026-07-14 11:06:00,4029.515,4030.455,4029.31,4030.405,391,0.765
2026-07-14 05:37:00,2026-07-14 11:07:00,4030.385,4030.385,4028.9,4028.9,311,0.782
2026-07-14 05:38:00,2026-07-14 11:08:00,4028.865,4031.025,4028.865,4029.265,352,0.736
2026-07-14 05:39:00,2026-07-14 11:09:00,4029.235,4029.645,4027.355,4028.05,295,0.769
2026-07-14 05:40:00,2026-07-14 11:10:00,4028.035,4029.34,4027.755,4029.14,260,0.758
2026-07-14 05:41:00,2026-07-14 11:11:00,4029.12,4031.41,4028.455,4030.965,316,0.758
2026-07-14 05:42:00,2026-07-14 11:12:00,4030.955,4032.68,4030.88,4031.745,302,0.782
2026-07-14 05:43:00,2026-07-14 11:13:00,4031.645,4033.52,4030.48,4033.395,394,0.761
2026-07-14 05:44:00,2026-07-14 11:14:00,4033.315,4034.415,4031.53,4032.19,345,0.76
2026-07-14 05:45:00,2026-07-14 11:15:00,4032.1,4032.79,4031.26,4031.82,401,0.767
2026-07-14 05:46:00,2026-07-14 11:16:00,4031.78,4031.86,4029.6,4029.85,378,0.769
2026-07-14 05:47:00,2026-07-14 11:17:00,4029.895,4030.77,4029.815,4030.5,319,0.788
2026-07-14 05:48:00,2026-07-14 11:18:00,4030.535,4031.875,4030.435,4030.865,289,0.789
2026-07-14 05:49:00,2026-07-14 11:19:00,4030.91,4031.685,4030.285,4030.825,272,0.763
2026-07-14 05:50:00,2026-07-14 11:20:00,4030.845,4031.265,4029.775,4030.59,278,0.733
2026-07-14 05:51:00,2026-07-14 11:21:00,4030.565,4030.7,4029.17,4029.915,312,0.764
2026-07-14 05:52:00,2026-07-14 11:22:00,4029.88,4030.695,4029.535,4030.54,330,0.762
2026-07-14 05:53:00,2026-07-14 11:23:00,4030.435,4031.305,4029.775,4031.045,285,0.775
2026-07-14 05:54:00,2026-07-14 11:24:00,4031.095,4031.375,4030.58,4030.91,247,0.775
2026-07-14 05:55:00,2026-07-14 11:25:00,4031.125,4031.775,4030.225,4031.665,332,0.753
2026-07-14 05:56:00,2026-07-14 11:26:00,4031.695,4032.385,4031.365,4031.52,284,0.759
2026-07-14 05:57:00,2026-07-14 11:27:00,4031.53,4031.755,4030.595,4031.335,273,0.732
2026-07-14 05:58:00,2026-07-14 11:28:00,4031.295,4032.79,4031.08,4031.355,312,0.743
2026-07-14 05:59:00,2026-07-14 11:29:00,4031.365,4032.21,4030.795,4031.535,311,0.75
2026-07-14 06:00:00,2026-07-14 11:30:00,4031.505,4032.475,4030.515,4030.785,378,0.667
2026-07-14 06:01:00,2026-07-14 11:31:00,4030.78,4031.955,4030.565,4030.745,306,0.673
2026-07-14 06:02:00,2026-07-14 11:32:00,4030.685,4031.43,4030.335,4031.105,250,0.67
2026-07-14 06:03:00,2026-07-14 11:33:00,4031.08,4031.08,4029.68,4029.775,209,0.679
2026-07-14 06:04:00,2026-07-14 11:34:00,4029.76,4030.385,4029.14,4030.03,225,0.662
2026-07-14 06:05:00,2026-07-14 11:35:00,4029.99,4031.14,4029.985,4030.35,209,0.654
2026-07-14 06:06:00,2026-07-14 11:36:00,4030.33,4030.625,4028.81,4029.815,240,0.669
2026-07-14 06:07:00,2026-07-14 11:37:00,4029.855,4031.96,4029.66,4031.96,213,0.666
2026-07-14 06:08:00,2026-07-14 11:38:00,4031.98,4032.3,4030.625,4031.04,229,0.664
2026-07-14 06:09:00,2026-07-14 11:39:00,4031.02,4032.01,4030.78,4031.94,192,0.664
2026-07-14 06:10:00,2026-07-14 11:40:00,4032.05,4033.215,4031.425,4032.68,233,0.678
2026-07-14 06:11:00,2026-07-14 11:41:00,4032.655,4032.67,4031.755,4031.935,227,0.677
2026-07-14 06:12:00,2026-07-14 11:42:00,4031.975,4032.175,4030.665,4031.55,276,0.695
2026-07-14 06:13:00,2026-07-14 11:43:00,4031.52,4032.16,4031.135,4031.245,202,0.672
2026-07-14 06:14:00,2026-07-14 11:44:00,4031.165,4031.31,4030.45,4030.955,205,0.667
2026-07-14 06:15:00,2026-07-14 11:45:00,4030.995,4031.13,4029.91,4030.795,199,0.681
2026-07-14 06:16:00,2026-07-14 11:46:00,4030.85,4031.13,4029.675,4029.685,221,0.657
2026-07-14 06:17:00,2026-07-14 11:47:00,4029.7,4030.735,4029.505,4030.555,239,0.624
2026-07-14 06:18:00,2026-07-14 11:48:00,4030.495,4030.555,4029.475,4029.735,132,0.669
2026-07-14 06:19:00,2026-07-14 11:49:00,4029.755,4030.275,4028.155,4028.345,204,0.663
2026-07-14 06:20:00,2026-07-14 11:50:00,4028.295,4029.005,4027.84,4028.0,179,0.671
2026-07-14 06:21:00,2026-07-14 11:51:00,4028.05,4028.615,4027.605,4028.43,210,0.667
2026-07-14 06:22:00,2026-07-14 11:52:00,4028.345,4028.345,4026.475,4026.6,251,0.676
2026-07-14 06:23:00,2026-07-14 11:53:00,4026.595,4027.26,4026.525,4026.93,163,0.659
2026-07-14 06:24:00,2026-07-14 11:54:00,4026.95,4027.88,4026.73,4027.84,179,0.661
2026-07-14 06:25:00,2026-07-14 11:55:00,4027.865,4027.865,4025.87,4026.22,226,0.669
2026-07-14 06:26:00,2026-07-14 11:56:00,4026.185,4026.48,4025.3,4025.52,238,0.657
2026-07-14 06:27:00,2026-07-14 11:57:00,4025.545,4026.155,4024.61,4026.095,263,0.661
2026-07-14 06:28:00,2026-07-14 11:58:00,4026.12,4026.44,4024.565,4024.66,225,0.663
2026-07-14 06:29:00,2026-07-14 11:59:00,4024.705,4025.0,4022.99,4023.035,290,0.648
2026-07-14 06:30:00,2026-07-14 12:00:00,4023.015,4024.89,4022.655,4024.81,308,0.661
2026-07-14 06:31:00,2026-07-14 12:01:00,4024.785,4024.995,4023.975,4024.36,210,0.657
2026-07-14 06:32:00,2026-07-14 12:02:00,4024.39,4026.28,4024.36,4025.875,217,0.676
2026-07-14 06:33:00,2026-07-14 12:03:00,4025.9,4025.95,4024.76,4024.805,217,0.679
2026-07-14 06:34:00,2026-07-14 12:04:00,4024.825,4025.785,4024.535,4025.575,220,0.683
2026-07-14 06:35:00,2026-07-14 12:05:00,4025.535,4026.445,4025.255,4025.635,239,0.687
2026-07-14 06:36:00,2026-07-14 12:06:00,4025.67,4026.115,4025.005,4025.065,187,0.683
2026-07-14 06:37:00,2026-07-14 12:07:00,4025.015,4025.245,4023.7,4023.72,271,0.659
2026-07-14 06:38:00,2026-07-14 12:08:00,4023.865,4024.895,4023.035,4023.075,236,0.673
2026-07-14 06:39:00,2026-07-14 12:09:00,4023.175,4024.3,4022.94,4024.115,204,0.68
2026-07-14 06:40:00,2026-07-14 12:10:00,4024.08,4024.08,4021.805,4022.17,270,0.669
2026-07-14 06:41:00,2026-07-14 12:11:00,4022.22,4023.755,4021.975,4023.575,185,0.661
2026-07-14 06:42:00,2026-07-14 12:12:00,4023.605,4024.2,4023.055,4023.34,189,0.693
2026-07-14 06:43:00,2026-07-14 12:13:00,4023.29,4024.235,4022.915,4024.115,179,0.711
2026-07-14 06:44:00,2026-07-14 12:14:00,4024.085,4025.625,4024.08,4025.325,154,0.677
2026-07-14 06:45:00,2026-07-14 12:15:00,4025.355,4025.645,4024.975,4025.615,187,0.656
2026-07-14 06:46:00,2026-07-14 12:16:00,4025.635,4025.975,4024.245,4025.785,220,0.66
2026-07-14 06:47:00,2026-07-14 12:17:00,4025.725,4026.295,4024.925,4026.01,224,0.681
2026-07-14 06:48:00,2026-07-14 12:18:00,4025.9,4025.91,4023.61,4023.675,162,0.656
2026-07-14 06:49:00,2026-07-14 12:19:00,4023.69,4025.065,4023.64,4024.385,164,0.645
2026-07-14 06:50:00,2026-07-14 12:20:00,4024.49,4025.65,4024.415,4025.455,218,0.652
2026-07-14 06:51:00,2026-07-14 12:21:00,4025.395,4026.93,4025.31,4026.345,241,0.65
2026-07-14 06:52:00,2026-07-14 12:22:00,4026.32,4026.36,4024.73,4025.025,202,0.668
2026-07-14 06:53:00,2026-07-14 12:23:00,4024.99,4025.25,4023.865,4024.475,184,0.673
2026-07-14 06:54:00,2026-07-14 12:24:00,4024.43,4024.495,4023.415,4023.505,179,0.682
2026-07-14 06:55:00,2026-07-14 12:25:00,4023.54,4024.65,4023.31,4024.045,186,0.57
2026-07-14 06:56:00,2026-07-14 12:26:00,4024.03,4024.435,4023.045,4023.54,236,0.54
2026-07-14 06:57:00,2026-07-14 12:27:00,4023.66,4024.52,4023.425,4024.01,231,0.503
2026-07-14 06:58:00,2026-07-14 12:28:00,4023.975,4025.095,4023.455,4023.88,303,0.543
2026-07-14 06:59:00,2026-07-14 12:29:00,4023.805,4024.625,4023.775,4023.985,254,0.678
2026-07-14 07:00:00,2026-07-14 12:30:00,4023.965,4023.97,4020.795,4021.415,428,0.677
2026-07-14 07:01:00,2026-07-14 12:31:00,4021.5,4023.35,4021.5,4022.455,325,0.553
2026-07-14 07:02:00,2026-07-14 12:32:00,4022.47,4023.505,4022.325,4023.435,225,0.558
2026-07-14 07:03:00,2026-07-14 12:33:00,4023.465,4024.475,4022.915,4022.98,205,0.547
2026-07-14 07:04:00,2026-07-14 12:34:00,4023.195,4025.935,4022.9,4025.715,300,0.524
2026-07-14 07:05:00,2026-07-14 12:35:00,4025.76,4028.215,4025.69,4027.82,325,0.538
2026-07-14 07:06:00,2026-07-14 12:36:00,4027.815,4028.19,4027.405,4027.845,232,0.544
2026-07-14 07:07:00,2026-07-14 12:37:00,4027.835,4028.485,4027.105,4027.57,211,0.494
2026-07-14 07:08:00,2026-07-14 12:38:00,4027.525,4029.11,4027.45,4028.445,162,0.53
2026-07-14 07:09:00,2026-07-14 12:39:00,4028.18,4029.09,4027.625,4029.02,202,0.496
2026-07-14 07:10:00,2026-07-14 12:40:00,4029.03,4029.05,4027.305,4027.385,282,0.53
2026-07-14 07:11:00,2026-07-14 12:41:00,4027.4,4027.43,4026.08,4026.275,248,0.553
2026-07-14 07:12:00,2026-07-14 12:42:00,4026.29,4027.665,4026.255,4027.42,210,0.543
2026-07-14 07:13:00,2026-07-14 12:43:00,4027.395,4027.885,4024.805,4025.155,276,0.495
2026-07-14 07:14:00,2026-07-14 12:44:00,4025.195,4025.83,4024.57,4024.89,225,0.533
2026-07-14 07:15:00,2026-07-14 12:45:00,4024.88,4027.09,4024.565,4025.785,190,0.534
2026-07-14 07:16:00,2026-07-14 12:46:00,4025.73,4027.34,4025.69,4026.625,219,0.533
2026-07-14 07:17:00,2026-07-14 12:47:00,4026.61,4027.315,4025.83,4027.025,170,0.649
2026-07-14 07:18:00,2026-07-14 12:48:00,4027.0,4027.64,4026.73,4026.91,201,0.655
2026-07-14 07:19:00,2026-07-14 12:49:00,4027.04,4027.835,4026.85,4027.355,183,0.622
2026-07-14 07:20:00,2026-07-14 12:50:00,4027.285,4027.765,4026.245,4027.575,237,0.659
2026-07-14 07:21:00,2026-07-14 12:51:00,4027.565,4028.1,4027.345,4027.56,241,0.687
2026-07-14 07:22:00,2026-07-14 12:52:00,4027.53,4028.65,4026.355,4028.495,215,0.683
2026-07-14 07:23:00,2026-07-14 12:53:00,4028.555,4029.15,4028.07,4029.12,163,0.682
2026-07-14 07:24:00,2026-07-14 12:54:00,4029.25,4030.115,4028.64,4028.665,214,0.689
2026-07-14 07:25:00,2026-07-14 12:55:00,4028.615,4029.62,4027.915,4027.95,178,0.674
2026-07-14 07:26:00,2026-07-14 12:56:00,4027.92,4028.645,4027.745,4027.99,206,0.678
2026-07-14 07:27:00,2026-07-14 12:57:00,4027.935,4029.12,4027.685,4028.625,254,0.689
2026-07-14 07:28:00,2026-07-14 12:58:00,4028.665,4029.025,4028.075,4028.74,213,0.677
2026-07-14 07:29:00,2026-07-14 12:59:00,4028.56,4029.45,4026.13,4026.4,235,0.665
2026-07-14 07:30:00,2026-07-14 13:00:00,4026.45,4026.725,4024.945,4025.285,263,0.655
2026-07-14 07:31:00,2026-07-14 13:01:00,4025.32,4026.09,4025.005,4025.315,242,0.669
2026-07-14 07:32:00,2026-07-14 13:02:00,4025.45,4025.515,4023.805,4023.87,180,0.684
2026-07-14 07:33:00,2026-07-14 13:03:00,4023.915,4025.075,4022.95,4025.035,200,0.69
2026-07-14 07:34:00,2026-07-14 13:04:00,4024.99,4026.12,4024.485,4025.765,207,0.684
2026-07-14 07:35:00,2026-07-14 13:05:00,4025.805,4025.92,4024.85,4025.01,251,0.683
2026-07-14 07:36:00,2026-07-14 13:06:00,4024.97,4026.815,4024.97,4026.66,210,0.683
2026-07-14 07:37:00,2026-07-14 13:07:00,4026.64,4026.965,4025.365,4026.905,228,0.634
2026-07-14 07:38:00,2026-07-14 13:08:00,4026.885,4029.66,4026.685,4029.05,309,0.659
2026-07-14 07:39:00,2026-07-14 13:09:00,4029.12,4029.495,4026.535,4026.625,224,0.676
2026-07-14 07:40:00,2026-07-14 13:10:00,4026.69,4026.705,4025.665,4025.985,208,0.684
2026-07-14 07:41:00,2026-07-14 13:11:00,4025.925,4026.02,4024.775,4024.985,219,0.654
2026-07-14 07:42:00,2026-07-14 13:12:00,4024.93,4025.565,4023.65,4023.925,238,0.651
2026-07-14 07:43:00,2026-07-14 13:13:00,4023.895,4024.08,4023.05,4023.735,250,0.66
2026-07-14 07:44:00,2026-07-14 13:14:00,4023.675,4024.4,4023.395,4023.79,234,0.674
2026-07-14 07:45:00,2026-07-14 13:15:00,4023.825,4024.1,4023.245,4023.325,245,0.663
2026-07-14 07:46:00,2026-07-14 13:16:00,4023.315,4023.585,4022.335,4022.525,213,0.66
2026-07-14 07:47:00,2026-07-14 13:17:00,4022.485,4024.385,4022.465,4023.495,217,0.66
2026-07-14 07:48:00,2026-07-14 13:18:00,4023.605,4023.605,4022.215,4022.765,255,0.663
2026-07-14 07:49:00,2026-07-14 13:19:00,4022.8,4023.525,4022.3,4023.385,311,0.665
2026-07-14 07:50:00,2026-07-14 13:20:00,4023.445,4023.98,4022.665,4023.59,306,0.687
2026-07-14 07:51:00,2026-07-14 13:21:00,4023.685,4023.965,4022.85,4023.115,280,0.686
2026-07-14 07:52:00,2026-07-14 13:22:00,4023.09,4024.51,4021.85,4024.065,322,0.682
2026-07-14 07:53:00,2026-07-14 13:23:00,4024.05,4025.755,4023.775,4025.065,314,0.659
2026-07-14 07:54:00,2026-07-14 13:24:00,4025.025,4026.275,4024.965,4025.35,223,0.655
2026-07-14 07:55:00,2026-07-14 13:25:00,4025.375,4025.85,4023.21,4023.71,275,0.654
2026-07-14 07:56:00,2026-07-14 13:26:00,4023.685,4023.83,4021.67,4022.385,284,0.661
2026-07-14 07:57:00,2026-07-14 13:27:00,4022.345,4022.715,4021.49,4021.755,193,0.661
2026-07-14 07:58:00,2026-07-14 13:28:00,4021.805,4021.925,4020.38,4020.43,249,0.673
2026-07-14 07:59:00,2026-07-14 13:29:00,4020.45,4021.05,4020.195,4020.845,262,0.682
2026-07-14 08:00:00,2026-07-14 13:30:00,4020.765,4021.635,4019.87,4020.825,356,0.684
2026-07-14 08:01:00,2026-07-14 13:31:00,4020.85,4022.535,4019.845,4021.755,336,0.678
2026-07-14 08:02:00,2026-07-14 13:32:00,4021.725,4022.555,4019.23,4019.935,332,0.674
2026-07-14 08:03:00,2026-07-14 13:33:00,4019.885,4019.915,4017.04,4018.39,329,0.688
2026-07-14 08:04:00,2026-07-14 13:34:00,4018.545,4019.12,4018.09,4018.775,321,0.66
2026-07-14 08:05:00,2026-07-14 13:35:00,4019.09,4020.31,4018.74,4019.035,278,0.672
2026-07-14 08:06:00,2026-07-14 13:36:00,4019.11,4019.68,4017.91,4018.095,234,0.687
2026-07-14 08:07:00,2026-07-14 13:37:00,4018.12,4019.055,4017.76,4018.125,360,0.689
2026-07-14 08:08:00,2026-07-14 13:38:00,4018.205,4019.875,4017.265,4017.72,385,0.684
2026-07-14 08:09:00,2026-07-14 13:39:00,4017.79,4018.075,4014.4,4016.035,390,0.634
2026-07-14 08:10:00,2026-07-14 13:40:00,4016.415,4017.82,4016.275,4017.69,214,0.683
2026-07-14 08:11:00,2026-07-14 13:41:00,4017.8,4017.945,4016.33,4016.73,204,0.675
2026-07-14 08:12:00,2026-07-14 13:42:00,4016.66,4017.385,4016.19,4017.365,169,0.68
2026-07-14 08:13:00,2026-07-14 13:43:00,4017.405,4018.055,4017.14,4017.915,195,0.683
2026-07-14 08:14:00,2026-07-14 13:44:00,4017.94,4018.215,4016.48,4017.375,227,0.679
2026-07-14 08:15:00,2026-07-14 13:45:00,4017.42,4018.855,4017.395,4018.715,194,0.684
2026-07-14 08:16:00,2026-07-14 13:46:00,4018.8,4020.595,4018.725,4020.325,196,0.683
2026-07-14 08:17:00,2026-07-14 13:47:00,4020.4,4021.145,4020.17,4020.37,154,0.667
2026-07-14 08:18:00,2026-07-14 13:48:00,4020.27,4020.975,4019.605,4019.905,145,0.661
2026-07-14 08:19:00,2026-07-14 13:49:00,4019.865,4019.94,4018.26,4019.27,197,0.674
2026-07-14 08:20:00,2026-07-14 13:50:00,4019.25,4020.28,4018.525,4019.58,184,0.669
2026-07-14 08:21:00,2026-07-14 13:51:00,4019.63,4019.9,4019.105,4019.84,153,0.669
2026-07-14 08:22:00,2026-07-14 13:52:00,4019.8,4020.83,4019.5,4020.19,162,0.672
2026-07-14 08:23:00,2026-07-14 13:53:00,4020.155,4020.64,4019.92,4020.525,149,0.671
2026-07-14 08:24:00,2026-07-14 13:54:00,4020.485,4020.945,4019.39,4019.74,194,0.667
2026-07-14 08:25:00,2026-07-14 13:55:00,4019.71,4021.245,4019.435,4021.165,169,0.667
2026-07-14 08:26:00,2026-07-14 13:56:00,4021.19,4022.8,4021.07,4022.47,271,0.682
2026-07-14 08:27:00,2026-07-14 13:57:00,4022.525,4022.925,4021.445,4022.275,189,0.683
2026-07-14 08:28:00,2026-07-14 13:58:00,4022.245,4023.19,4022.13,4022.875,235,0.689
2026-07-14 08:29:00,2026-07-14 13:59:00,4022.775,4023.2,4021.565,4021.835,216,0.68
2026-07-14 08:30:00,2026-07-14 14:00:00,4021.795,4024.035,4020.26,4024.035,250,0.615
2026-07-14 08:31:00,2026-07-14 14:01:00,4023.945,4023.945,4022.09,4022.35,162,0.682
2026-07-14 08:32:00,2026-07-14 14:02:00,4022.38,4022.92,4020.73,4020.77,198,0.454
2026-07-14 08:33:00,2026-07-14 14:03:00,4020.685,4020.865,4018.825,4019.295,186,0.447
2026-07-14 08:34:00,2026-07-14 14:04:00,4019.4,4020.1,4019.25,4019.855,157,0.45
2026-07-14 08:35:00,2026-07-14 14:05:00,4019.845,4020.565,4019.105,4019.975,189,0.438
2026-07-14 08:36:00,2026-07-14 14:06:00,4019.955,4021.205,4019.955,4020.02,202,0.45
2026-07-14 08:37:00,2026-07-14 14:07:00,4020.015,4020.06,4019.24,4020.06,147,0.445
2026-07-14 08:38:00,2026-07-14 14:08:00,4020.22,4020.67,4019.85,4020.08,187,0.438
2026-07-14 08:39:00,2026-07-14 14:09:00,4020.085,4020.085,4018.865,4019.505,137,0.447
2026-07-14 08:40:00,2026-07-14 14:10:00,4019.545,4022.625,4018.85,4020.905,269,0.593
2026-07-14 08:41:00,2026-07-14 14:11:00,4020.935,4022.725,4020.935,4021.415,273,0.688
2026-07-14 08:42:00,2026-07-14 14:12:00,4021.395,4021.48,4019.885,4020.67,245,0.505
2026-07-14 08:43:00,2026-07-14 14:13:00,4020.685,4020.695,4019.455,4019.68,240,0.363
2026-07-14 08:44:00,2026-07-14 14:14:00,4019.69,4020.21,4019.42,4019.6,250,0.393
2026-07-14 08:45:00,2026-07-14 14:15:00,4019.435,4020.58,4019.27,4020.56,262,0.386
2026-07-14 08:46:00,2026-07-14 14:16:00,4020.52,4020.945,4019.085,4019.455,243,0.425
2026-07-14 08:47:00,2026-07-14 14:17:00,4019.445,4020.5,4019.445,4020.44,218,0.406
2026-07-14 08:48:00,2026-07-14 14:18:00,4020.165,4020.3,4018.605,4018.94,209,0.391
2026-07-14 08:49:00,2026-07-14 14:19:00,4018.99,4019.325,4018.85,4019.305,190,0.351
2026-07-14 08:50:00,2026-07-14 14:20:00,4019.29,4020.48,4018.99,4019.075,206,0.351
2026-07-14 08:51:00,2026-07-14 14:21:00,4019.035,4019.23,4017.56,4017.875,306,0.356
2026-07-14 08:52:00,2026-07-14 14:22:00,4017.865,4018.625,4017.645,4018.4,219,0.388
2026-07-14 08:53:00,2026-07-14 14:23:00,4018.465,4018.94,4018.19,4018.69,197,0.385
2026-07-14 08:54:00,2026-07-14 14:24:00,4018.725,4020.34,4018.645,4019.565,244,0.407
2026-07-14 08:55:00,2026-07-14 14:25:00,4019.635,4019.98,4017.81,4017.9,220,0.403
2026-07-14 08:56:00,2026-07-14 14:26:00,4017.84,4018.285,4017.33,4017.45,229,0.351
2026-07-14 08:57:00,2026-07-14 14:27:00,4017.425,4017.88,4016.105,4016.155,302,0.353
2026-07-14 08:58:00,2026-07-14 14:28:00,4016.19,4016.94,4016.15,4016.335,250,0.413
2026-07-14 08:59:00,2026-07-14 14:29:00,4016.16,4016.955,4015.935,4015.995,258,0.418
2026-07-14 09:00:00,2026-07-14 14:30:00,4016.02,4016.245,4013.885,4016.225,378,0.408
2026-07-14 09:01:00,2026-07-14 14:31:00,4016.2,4017.635,4015.925,4017.385,304,0.459
2026-07-14 09:02:00,2026-07-14 14:32:00,4017.5,4018.405,4016.405,4018.365,145,0.473
2026-07-14 09:03:00,2026-07-14 14:33:00,4018.055,4018.615,4017.595,4017.835,133,0.476
2026-07-14 09:04:00,2026-07-14 14:34:00,4017.845,4020.105,4017.735,4019.85,199,0.475
2026-07-14 09:05:00,2026-07-14 14:35:00,4019.865,4020.505,4019.315,4020.125,159,0.475
2026-07-14 09:06:00,2026-07-14 14:36:00,4020.105,4020.415,4018.345,4018.635,191,0.463
2026-07-14 09:07:00,2026-07-14 14:37:00,4018.605,4020.175,4018.535,4019.975,164,0.466
2026-07-14 09:08:00,2026-07-14 14:38:00,4020.005,4021.74,4019.875,4021.735,156,0.478
2026-07-14 09:09:00,2026-07-14 14:39:00,4021.745,4021.995,4021.175,4021.26,140,0.467
2026-07-14 09:10:00,2026-07-14 14:40:00,4021.255,4021.895,4020.56,4021.825,127,0.472
2026-07-14 09:11:00,2026-07-14 14:41:00,4021.895,4024.315,4021.805,4023.67,254,0.45
2026-07-14 09:12:00,2026-07-14 14:42:00,4023.675,4024.38,4022.005,4022.175,231,0.451
2026-07-14 09:13:00,2026-07-14 14:43:00,4022.035,4022.035,4019.965,4020.235,204,0.471
2026-07-14 09:14:00,2026-07-14 14:44:00,4020.215,4021.155,4020.085,4020.67,218,0.58
2026-07-14 09:15:00,2026-07-14 14:45:00,4020.715,4020.865,4018.75,4019.37,275,0.631
2026-07-14 09:16:00,2026-07-14 14:46:00,4019.385,4019.96,4019.005,4019.16,206,0.604
2026-07-14 09:17:00,2026-07-14 14:47:00,4019.145,4020.155,4018.65,4019.36,347,0.615
2026-07-14 09:18:00,2026-07-14 14:48:00,4019.335,4019.56,4018.285,4019.13,235,0.586
2026-07-14 09:19:00,2026-07-14 14:49:00,4019.095,4020.715,4019.005,4020.6,285,0.594
2026-07-14 09:20:00,2026-07-14 14:50:00,4020.545,4021.38,4020.19,4021.16,251,0.602
2026-07-14 09:21:00,2026-07-14 14:51:00,4021.17,4021.365,4019.865,4020.185,286,0.589
2026-07-14 09:22:00,2026-07-14 14:52:00,4020.2,4020.85,4019.715,4019.925,202,0.622
2026-07-14 09:23:00,2026-07-14 14:53:00,4019.96,4021.88,4018.915,4019.075,277,0.571
2026-07-14 09:24:00,2026-07-14 14:54:00,4019.085,4019.155,4017.525,4018.505,286,0.552
2026-07-14 09:25:00,2026-07-14 14:55:00,4018.52,4018.805,4018.09,4018.315,188,0.625
2026-07-14 09:26:00,2026-07-14 14:56:00,4018.245,4019.075,4017.735,4017.84,211,0.678
2026-07-14 09:27:00,2026-07-14 14:57:00,4017.81,4018.785,4017.8,4018.38,180,0.654
2026-07-14 09:28:00,2026-07-14 14:58:00,4018.46,4018.755,4017.225,4017.38,188,0.654
2026-07-14 09:29:00,2026-07-14 14:59:00,4017.425,4017.61,4015.165,4015.935,212,0.663
2026-07-14 09:30:00,2026-07-14 15:00:00,4015.805,4017.295,4014.6,4014.655,219,0.678
2026-07-14 09:31:00,2026-07-14 15:01:00,4014.785,4016.31,4014.7,4016.145,189,0.685
2026-07-14 09:32:00,2026-07-14 15:02:00,4016.175,4017.05,4015.335,4015.82,211,0.683
2026-07-14 09:33:00,2026-07-14 15:03:00,4015.725,4016.13,4014.385,4014.99,199,0.68
2026-07-14 09:34:00,2026-07-14 15:04:00,4015.03,4015.03,4013.755,4014.17,186,0.668
2026-07-14 09:35:00,2026-07-14 15:05:00,4014.125,4015.89,4013.89,4015.69,213,0.663
2026-07-14 09:36:00,2026-07-14 15:06:00,4015.635,4016.61,4015.085,4015.18,210,0.654
2026-07-14 09:37:00,2026-07-14 15:07:00,4015.16,4016.025,4014.965,4015.72,161,0.655
2026-07-14 09:38:00,2026-07-14 15:08:00,4015.71,4015.92,4014.895,4015.005,137,0.654
2026-07-14 09:39:00,2026-07-14 15:09:00,4015.09,4016.555,4015.09,4016.325,183,0.653
2026-07-14 09:40:00,2026-07-14 15:10:00,4016.295,4017.51,4015.825,4017.365,201,0.655
2026-07-14 09:41:00,2026-07-14 15:11:00,4017.33,4017.84,4016.41,4016.815,292,0.665
2026-07-14 09:42:00,2026-07-14 15:12:00,4016.8,4017.63,4016.21,4017.295,167,0.667
2026-07-14 09:43:00,2026-07-14 15:13:00,4017.335,4018.275,4016.505,4016.915,216,0.662
2026-07-14 09:44:00,2026-07-14 15:14:00,4017.085,4017.735,4017.035,4017.27,198,0.665
2026-07-14 09:45:00,2026-07-14 15:15:00,4017.305,4018.38,4016.605,4018.335,267,0.665
2026-07-14 09:46:00,2026-07-14 15:16:00,4018.39,4019.545,4018.345,4019.175,224,0.664
2026-07-14 09:47:00,2026-07-14 15:17:00,4019.145,4020.455,4018.535,4020.435,140,0.66
2026-07-14 09:48:00,2026-07-14 15:18:00,4020.465,4021.835,4020.39,4021.675,238,0.668
2026-07-14 09:49:00,2026-07-14 15:19:00,4021.64,4024.105,4020.565,4023.17,277,0.662
2026-07-14 09:50:00,2026-07-14 15:20:00,4023.22,4023.265,4021.79,4023.085,213,0.671
2026-07-14 09:51:00,2026-07-14 15:21:00,4023.135,4023.99,4021.9,4022.61,208,0.675
2026-07-14 09:52:00,2026-07-14 15:22:00,4022.545,4023.13,4021.32,4021.37,259,0.667
2026-07-14 09:53:00,2026-07-14 15:23:00,4021.4,4022.39,4021.24,4021.34,211,0.672
2026-07-14 09:54:00,2026-07-14 15:24:00,4021.385,4022.23,4020.57,4021.005,190,0.665
2026-07-14 09:55:00,2026-07-14 15:25:00,4020.94,4021.525,4020.315,4020.61,222,0.666
2026-07-14 09:56:00,2026-07-14 15:26:00,4020.707,4021.105,4019.21,4020.13,203,0.663
2026-07-14 09:57:00,2026-07-14 15:27:00,4020.165,4021.415,4020.075,4021.265,148,0.66
2026-07-14 09:58:00,2026-07-14 15:28:00,4021.405,4021.915,4021.115,4021.415,151,0.66
2026-07-14 09:59:00,2026-07-14 15:29:00,4021.385,4021.805,4021.125,4021.785,144,0.657
2026-07-14 10:00:00,2026-07-14 15:30:00,4021.725,4022.355,4020.575,4022.245,208,0.662
2026-07-14 10:01:00,2026-07-14 15:31:00,4022.125,4022.345,4020.345,4020.74,195,0.659
